Step,Distillation Loss,CE Loss,Accumulated Distillation Loss,Accumulated CE Loss
1,11.350788116455078,12.63118839263916,11.350788116455078,12.63118839263916
2,9.281950950622559,13.723764419555664,20.632739067077637,26.354952812194824
3,15.821433067321777,16.14779281616211,36.454172134399414,42.502745628356934
4,7.023681640625,8.751502990722656,43.477853775024414,51.25424861907959
5,8.348161697387695,11.7522611618042,51.82601547241211,63.00650978088379
6,8.450217247009277,9.417769432067871,60.27623271942139,72.42427921295166
7,8.5112943649292,9.2817964553833,68.78752708435059,81.70607566833496
8,8.414178848266602,9.897161483764648,77.20170593261719,91.60323715209961
9,7.734857559204102,9.538372993469238,84.93656349182129,101.14161014556885
10,8.121881484985352,9.658205032348633,93.05844497680664,110.79981517791748
11,6.643501281738281,8.58804988861084,99.70194625854492,119.38786506652832
12,7.214189529418945,8.567949295043945,106.91613578796387,127.95581436157227
13,7.626161575317383,8.61731243133545,114.54229736328125,136.57312679290771
14,5.9772725105285645,8.391036987304688,120.51956987380981,144.9641637802124
15,6.60864782333374,8.442752838134766,127.12821769714355,153.40691661834717
16,9.338197708129883,9.360764503479004,136.46641540527344,162.76768112182617
17,5.793543338775635,7.8683762550354,142.25995874404907,170.63605737686157
18,5.112734794616699,8.291096687316895,147.37269353866577,178.92715406417847
19,6.348483562469482,8.534424781799316,153.72117710113525,187.46157884597778
20,6.146991729736328,7.125579833984375,159.86816883087158,194.58715867996216
21,6.509877681732178,7.900440692901611,166.37804651260376,202.48759937286377
22,6.907377243041992,8.957395553588867,173.28542375564575,211.44499492645264
23,6.328132629394531,7.7848920822143555,179.61355638504028,219.229887008667
24,5.2263994216918945,7.605509281158447,184.83995580673218,226.83539628982544
25,6.5253586769104,7.395253658294678,191.36531448364258,234.23064994812012
26,7.162660598754883,8.283417701721191,198.52797508239746,242.5140676498413
27,5.246957302093506,8.000378608703613,203.77493238449097,250.51444625854492
28,6.98981237411499,8.674360275268555,210.76474475860596,259.1888065338135
29,4.465595722198486,7.626840591430664,215.23034048080444,266.81564712524414
30,5.777402877807617,8.913082122802734,221.00774335861206,275.7287292480469
31,5.871715545654297,8.200047492980957,226.87945890426636,283.92877674102783
32,7.708313465118408,8.476962089538574,234.58777236938477,292.4057388305664
33,6.26030158996582,8.141112327575684,240.8480739593506,300.5468511581421
34,5.738631725311279,7.654113292694092,246.58670568466187,308.2009644508362
35,5.681574821472168,7.761942386627197,252.26828050613403,315.9629068374634
36,2.810621976852417,5.355642318725586,255.07890248298645,321.31854915618896
37,5.539394855499268,7.6539506912231445,260.6182973384857,328.9724998474121
38,4.955361366271973,7.581098556518555,265.5736587047577,336.55359840393066
39,6.3238630294799805,7.664009094238281,271.89752173423767,344.21760749816895
40,6.574069023132324,7.946401596069336,278.47159075737,352.1640090942383
41,3.220855712890625,7.568114280700684,281.6924464702606,359.73212337493896
42,5.013405799865723,7.934719562530518,286.70585227012634,367.6668429374695
43,4.113325595855713,6.186361789703369,290.81917786598206,373.85320472717285
44,5.4012370109558105,7.490165710449219,296.22041487693787,381.34337043762207
45,5.1540751457214355,8.16324234008789,301.3744900226593,389.50661277770996
46,6.224328994750977,7.947651386260986,307.5988190174103,397.45426416397095
47,6.265998363494873,8.474510192871094,313.86481738090515,405.92877435684204
48,5.579241752624512,7.473804950714111,319.44405913352966,413.40257930755615
49,3.1766316890716553,7.959869384765625,322.6206908226013,421.3624486923218
50,6.659761905670166,8.535124778747559,329.2804527282715,429.89757347106934
51,7.285581111907959,7.793895244598389,336.56603384017944,437.6914687156677
52,6.6728315353393555,8.092252731323242,343.2388653755188,445.78372144699097
53,6.211730480194092,7.582676887512207,349.4505958557129,453.3663983345032
54,5.43644905090332,8.042890548706055,354.8870449066162,461.40928888320923
55,6.420294284820557,8.206756591796875,361.30733919143677,469.6160454750061
56,5.939772605895996,8.379770278930664,367.24711179733276,477.99581575393677
57,4.531682968139648,7.272703647613525,371.7787947654724,485.2685194015503
58,8.43961238861084,8.009566307067871,380.21840715408325,493.27808570861816
59,5.872997283935547,7.556339740753174,386.0914044380188,500.83442544937134
60,5.826845169067383,7.785826683044434,391.9182496070862,508.62025213241577
61,4.733419895172119,7.732486248016357,396.6516695022583,516.3527383804321
62,5.893975734710693,7.923569202423096,402.545645236969,524.2763075828552
63,5.035394668579102,7.188623905181885,407.5810399055481,531.4649314880371
64,5.289692401885986,8.681857109069824,412.8707323074341,540.1467885971069
65,6.073425769805908,8.146954536437988,418.94415807724,548.2937431335449
66,2.1511852741241455,5.535739898681641,421.09534335136414,553.8294830322266
67,5.520359516143799,7.060591697692871,426.61570286750793,560.8900747299194
68,6.408153057098389,7.454423427581787,433.0238559246063,568.3444981575012
69,6.961320400238037,8.507892608642578,439.98517632484436,576.8523907661438
70,5.0733442306518555,7.094922065734863,445.0585205554962,583.9473128318787
71,5.953200340270996,7.297628402709961,451.0117208957672,591.2449412345886
72,7.076420783996582,7.427386283874512,458.0881416797638,598.6723275184631
73,6.584771156311035,8.224310874938965,464.67291283607483,606.8966383934021
74,6.41328763961792,7.998761177062988,471.08620047569275,614.8953995704651
75,4.93442440032959,7.200582981109619,476.02062487602234,622.0959825515747
76,5.534696102142334,7.66681432723999,481.5553209781647,629.7627968788147
77,9.954109191894531,9.001608848571777,491.5094301700592,638.7644057273865
78,5.664990425109863,6.734169006347656,497.17442059516907,645.4985747337341
79,7.12454891204834,7.753020286560059,504.2989695072174,653.2515950202942
80,4.474768161773682,7.117447853088379,508.7737376689911,660.3690428733826
81,4.378392219543457,7.840174198150635,513.1521298885345,668.2092170715332
82,6.429228782653809,8.063599586486816,519.5813586711884,676.27281665802
83,6.831182956695557,7.842647552490234,526.4125416278839,684.1154642105103
84,4.256196022033691,8.648894309997559,530.6687376499176,692.7643585205078
85,6.681779861450195,6.778507232666016,537.3505175113678,699.5428657531738
86,6.777982711791992,7.6967549324035645,544.1285002231598,707.2396206855774
87,7.678842544555664,7.947109699249268,551.8073427677155,715.1867303848267
88,2.006707191467285,4.71804666519165,553.8140499591827,719.9047770500183
89,5.924208641052246,8.746176719665527,559.738258600235,728.6509537696838
90,9.133745193481445,7.813881874084473,568.8720037937164,736.4648356437683
91,5.33655309677124,7.6475629806518555,574.2085568904877,744.1123986244202
92,6.35984468460083,6.474802017211914,580.5684015750885,750.5872006416321
93,5.1156439781188965,7.503771781921387,585.6840455532074,758.0909724235535
94,4.520342826843262,7.372739791870117,590.2043883800507,765.4637122154236
95,6.527318954467773,7.534185886383057,596.7317073345184,772.9978981018066
96,5.552251815795898,6.758172035217285,602.2839591503143,779.7560701370239
97,5.437747001647949,6.917904853820801,607.7217061519623,786.6739749908447
98,5.2178144454956055,8.1724271774292,612.9395205974579,794.8464021682739
99,2.0987589359283447,5.57457971572876,615.0382795333862,800.4209818840027
100,4.624992370605469,7.531052112579346,619.6632719039917,807.952033996582
101,5.84998893737793,7.6305952072143555,625.5132608413696,815.5826292037964
102,5.402637004852295,6.6302971839904785,630.9158978462219,822.2129263877869
103,6.815852165222168,6.750143051147461,637.7317500114441,828.9630694389343
104,1.398795247077942,2.9670164585113525,639.130545258522,831.9300858974457
105,4.696603298187256,7.597697734832764,643.8271485567093,839.5277836322784
106,4.903754711151123,7.357232093811035,648.7309032678604,846.8850157260895
107,4.687582492828369,5.994707107543945,653.4184857606888,852.8797228336334
108,4.08018684387207,7.20158576965332,657.4986726045609,860.0813086032867
109,5.357068061828613,7.691814422607422,662.8557406663895,867.7731230258942
110,5.551617622375488,7.066050052642822,668.407358288765,874.839173078537
111,5.265088081359863,7.719461441040039,673.6724463701248,882.558634519577
112,5.754810810089111,7.463084697723389,679.4272571802139,890.0217192173004
113,5.775097846984863,7.415552616119385,685.2023550271988,897.4372718334198
114,6.996123313903809,8.290887832641602,692.1984783411026,905.7281596660614
115,5.136434078216553,6.740418910980225,697.3349124193192,912.4685785770416
116,5.667178153991699,7.524367332458496,703.0020905733109,919.9929459095001
117,5.930483341217041,7.117844581604004,708.9325739145279,927.1107904911041
118,4.719902515411377,7.18107795715332,713.6524764299393,934.2918684482574
119,4.656949996948242,6.863778591156006,718.3094264268875,941.1556470394135
120,5.473588466644287,7.555000305175781,723.7830148935318,948.7106473445892
121,4.365413665771484,6.962697982788086,728.1484285593033,955.6733453273773
122,4.634865760803223,6.666624546051025,732.7832943201065,962.3399698734283
123,6.283928871154785,7.938168525695801,739.0672231912613,970.2781383991241
124,6.4095940589904785,6.959109306335449,745.4768172502518,977.2372477054596
125,5.4973249435424805,7.1540374755859375,750.9741421937943,984.3912851810455
126,5.302471160888672,6.833943843841553,756.2766133546829,991.2252290248871
127,2.0983681678771973,6.058566570281982,758.3749815225601,997.2837955951691
128,4.610252857208252,6.821972370147705,762.9852343797684,1004.1057679653168
129,5.912439823150635,6.392938613891602,768.897674202919,1010.4987065792084
130,7.092160701751709,7.923412322998047,775.9898349046707,1018.4221189022064
131,6.330660820007324,6.794686317443848,782.320495724678,1025.2168052196503
132,5.530757904052734,7.9092912673950195,787.8512536287308,1033.1260964870453
133,4.720370292663574,7.172686576843262,792.5716239213943,1040.2987830638885
134,5.619308948516846,7.782813549041748,798.1909328699112,1048.0815966129303
135,4.789990425109863,7.330410480499268,802.9809232950211,1055.4120070934296
136,4.870909214019775,7.099010467529297,807.8518325090408,1062.5110175609589
137,5.595425605773926,7.104836463928223,813.4472581148148,1069.615854024887
138,3.253170967102051,6.875961780548096,816.7004290819168,1076.4918158054352
139,3.7367403507232666,6.594747066497803,820.4371694326401,1083.086562871933
140,7.518222808837891,7.516003608703613,827.955392241478,1090.6025664806366
141,3.763073205947876,6.4307050704956055,831.7184654474258,1097.0332715511322
142,4.051548480987549,6.3195905685424805,835.7700139284134,1103.3528621196747
143,3.2818474769592285,6.558349609375,839.0518614053726,1109.9112117290497
144,4.831798076629639,6.254992485046387,843.8836594820023,1116.166204214096
145,4.059946060180664,7.396336078643799,847.9436055421829,1123.5625402927399
146,4.68003511428833,6.973606109619141,852.6236406564713,1130.536146402359
147,2.6986677646636963,5.921935081481934,855.322308421135,1136.458081483841
148,1.38656485080719,3.6448326110839844,856.7088732719421,1140.102914094925
149,1.7578270435333252,4.470582485198975,858.4667003154755,1144.573496580124
150,4.587465763092041,7.382563591003418,863.0541660785675,1151.9560601711273
151,1.3190797567367554,2.143974781036377,864.3732458353043,1154.1000349521637
152,4.809737682342529,6.864047527313232,869.1829835176468,1160.964082479477
153,5.170514106750488,6.520989894866943,874.3534976243973,1167.4850723743439
154,1.9687026739120483,4.956066608428955,876.3222002983093,1172.4411389827728
155,4.444952487945557,7.461946964263916,880.7671527862549,1179.9030859470367
156,7.528158664703369,7.995648384094238,888.2953114509583,1187.898734331131
157,5.684825897216797,7.221704006195068,893.980137348175,1195.120438337326
158,4.7252888679504395,7.375524044036865,898.7054262161255,1202.495962381363
