Step,Distillation Loss,CE Loss,Accumulated Distillation Loss,Accumulated CE Loss
1,540.7203369140625,12.413296699523926,540.7203369140625,12.413296699523926
2,3158.286376953125,15.61217212677002,3699.0067138671875,28.025468826293945
3,454.2054443359375,10.703263282775879,4153.212158203125,38.728732109069824
4,572.06494140625,9.14578914642334,4725.277099609375,47.874521255493164
5,821.3133544921875,8.946593284606934,5546.5904541015625,56.8211145401001
6,820.583251953125,9.206159591674805,6367.1737060546875,66.0272741317749
7,430.7962951660156,10.950759887695312,6797.970001220703,76.97803401947021
8,421.14886474609375,11.157588005065918,7219.118865966797,88.13562202453613
9,367.56451416015625,10.801430702209473,7586.683380126953,98.9370527267456
10,658.4095458984375,11.215269088745117,8245.09292602539,110.15232181549072
11,493.6717834472656,10.271458625793457,8738.764709472656,120.42378044128418
12,620.3731689453125,9.030074119567871,9359.137878417969,129.45385456085205
13,495.6893005371094,8.600255966186523,9854.827178955078,138.05411052703857
14,486.33892822265625,8.727849960327148,10341.166107177734,146.78196048736572
15,387.13104248046875,9.091780662536621,10728.297149658203,155.87374114990234
16,441.2119140625,9.00352668762207,11169.509063720703,164.8772678375244
17,448.94158935546875,9.373175621032715,11618.450653076172,174.25044345855713
18,656.6326904296875,8.712076187133789,12275.08334350586,182.96251964569092
19,465.12542724609375,8.798798561096191,12740.208770751953,191.7613182067871
20,437.96270751953125,8.873421669006348,13178.171478271484,200.63473987579346
21,373.4302062988281,9.11427116394043,13551.601684570312,209.7490110397339
22,461.05859375,9.525313377380371,14012.660278320312,219.27432441711426
23,495.13165283203125,9.260514259338379,14507.791931152344,228.53483867645264
24,277.18731689453125,9.124885559082031,14784.979248046875,237.65972423553467
25,405.25762939453125,9.850517272949219,15190.236877441406,247.5102415084839
26,329.9825439453125,9.21120548248291,15520.219421386719,256.7214469909668
27,416.4134521484375,9.025436401367188,15936.632873535156,265.746883392334
28,371.90032958984375,8.513768196105957,16308.533203125,274.26065158843994
29,399.47344970703125,8.58183765411377,16708.00665283203,282.8424892425537
30,366.8758239746094,8.274066925048828,17074.88247680664,291.11655616760254
31,443.1592102050781,8.744133949279785,17518.04168701172,299.8606901168823
32,403.85162353515625,8.236039161682129,17921.893310546875,308.09672927856445
33,474.4271545410156,8.374687194824219,18396.32046508789,316.4714164733887
34,422.182373046875,8.754340171813965,18818.502838134766,325.22575664520264
35,318.2754821777344,8.300716400146484,19136.7783203125,333.5264730453491
36,358.16497802734375,8.965710639953613,19494.943298339844,342.49218368530273
