Step,Distillation Loss,CE Loss,Accumulated Distillation Loss,Accumulated CE Loss
1,1026.679443359375,12.147072792053223,1026.679443359375,12.147072792053223
2,1464.62060546875,14.329262733459473,2491.300048828125,26.476335525512695
3,1333.98486328125,14.668485641479492,3825.284912109375,41.14482116699219
4,864.2080078125,10.426919937133789,4689.492919921875,51.57174110412598
5,630.1117553710938,9.583253860473633,5319.604675292969,61.15499496459961
6,620.1768798828125,9.580077171325684,5939.781555175781,70.7350721359253
7,651.786865234375,8.622077941894531,6591.568420410156,79.35715007781982
8,516.94091796875,8.484251976013184,7108.509338378906,87.84140205383301
9,538.4617919921875,8.502558708190918,7646.971130371094,96.34396076202393
10,573.2733154296875,9.114093780517578,8220.244445800781,105.4580545425415
11,668.1512451171875,8.886425971984863,8888.395690917969,114.34448051452637
12,491.4051513671875,8.626797676086426,9379.800842285156,122.9712781906128
13,460.99041748046875,9.05134105682373,9840.791259765625,132.02261924743652
14,645.072998046875,9.011098861694336,10485.8642578125,141.03371810913086
15,607.8707275390625,9.108078002929688,11093.734985351562,150.14179611206055
16,556.1666259765625,8.68616771697998,11649.901611328125,158.82796382904053
17,536.8456420898438,8.469280242919922,12186.747253417969,167.29724407196045
18,425.0421142578125,8.187088012695312,12611.789367675781,175.48433208465576
19,509.5650634765625,8.887060165405273,13121.354431152344,184.37139225006104
20,568.1876220703125,8.76994514465332,13689.542053222656,193.14133739471436
21,606.0640869140625,8.262066841125488,14295.606140136719,201.40340423583984
22,400.847900390625,8.304885864257812,14696.454040527344,209.70829010009766
23,422.2978515625,8.637590408325195,15118.751892089844,218.34588050842285
24,415.5047607421875,8.621902465820312,15534.256652832031,226.96778297424316
25,471.8550720214844,9.293401718139648,16006.111724853516,236.2611846923828
26,599.168212890625,9.341789245605469,16605.27993774414,245.60297393798828
27,407.6217041015625,8.482369422912598,17012.901641845703,254.08534336090088
28,504.97406005859375,8.889939308166504,17517.875701904297,262.9752826690674
29,417.6502380371094,8.958353996276855,17935.525939941406,271.93363666534424
30,444.8644714355469,8.560215950012207,18380.390411376953,280.49385261535645
31,316.83880615234375,9.028082847595215,18697.229217529297,289.52193546295166
32,548.7274169921875,9.22802734375,19245.956634521484,298.74996280670166
33,527.005126953125,8.738765716552734,19772.96176147461,307.4887285232544
34,398.9696044921875,8.542601585388184,20171.931365966797,316.0313301086426
35,677.2061767578125,9.363142013549805,20849.13754272461,325.3944721221924
36,287.15625,8.642282485961914,21136.29379272461,334.0367546081543
37,553.0311889648438,9.35269546508789,21689.324981689453,343.3894500732422
38,482.9910583496094,8.849905014038086,22172.316040039062,352.2393550872803
39,343.8149719238281,8.644973754882812,22516.13101196289,360.8843288421631
40,380.41778564453125,8.676448822021484,22896.548797607422,369.56077766418457
41,436.6048583984375,8.958739280700684,23333.15365600586,378.51951694488525
42,509.8283996582031,9.343528747558594,23842.982055664062,387.86304569244385
43,458.3045654296875,8.957786560058594,24301.28662109375,396.82083225250244
44,413.14410400390625,8.828031539916992,24714.430725097656,405.64886379241943
45,523.8422241210938,8.738929748535156,25238.27294921875,414.3877935409546
46,390.5484313964844,8.340269088745117,25628.821380615234,422.7280626296997
47,492.9466552734375,8.831528663635254,26121.768035888672,431.55959129333496
48,458.7786865234375,9.061427116394043,26580.54672241211,440.621018409729
49,295.45849609375,8.559486389160156,26876.00521850586,449.18050479888916
50,522.9739990234375,9.057677268981934,27398.979217529297,458.2381820678711
51,452.38653564453125,8.715620994567871,27851.365753173828,466.95380306243896
52,285.36328125,8.376957893371582,28136.729034423828,475.33076095581055
53,289.3594665527344,9.22629451751709,28426.088500976562,484.55705547332764
54,570.2847900390625,9.487772941589355,28996.373291015625,494.044828414917
55,476.2640380859375,9.142450332641602,29472.637329101562,503.1872787475586
56,402.1673278808594,9.07054328918457,29874.804656982422,512.2578220367432
57,524.9443359375,9.393651008605957,30399.748992919922,521.6514730453491
58,283.72637939453125,8.474873542785645,30683.475372314453,530.1263465881348
59,300.82452392578125,8.65913200378418,30984.299896240234,538.785478591919
60,431.9517822265625,8.56813907623291,31416.251678466797,547.3536176681519
61,360.9612121582031,8.711146354675293,31777.212890625,556.0647640228271
62,349.11474609375,8.78604793548584,32126.32763671875,564.850811958313
63,377.67803955078125,8.835402488708496,32504.00567626953,573.6862144470215
64,484.1258544921875,9.007680892944336,32988.13153076172,582.6938953399658
65,523.5388793945312,9.610639572143555,33511.67041015625,592.3045349121094
66,542.90576171875,9.437438011169434,34054.576171875,601.7419729232788
67,262.1923522949219,8.62240982055664,34316.76852416992,610.3643827438354
68,424.2959899902344,9.583669662475586,34741.064514160156,619.948052406311
69,336.88970947265625,9.179612159729004,35077.95422363281,629.12766456604
70,469.2012939453125,9.018424987792969,35547.155517578125,638.146089553833
71,395.8629455566406,8.879295349121094,35943.018463134766,647.0253849029541
72,476.6894836425781,9.127930641174316,36419.707946777344,656.1533155441284
73,441.6411437988281,9.393536567687988,36861.34909057617,665.5468521118164
74,394.3974914550781,8.940025329589844,37255.74658203125,674.4868774414062
75,327.4187316894531,8.782210350036621,37583.1653137207,683.2690877914429
76,307.73577880859375,8.976173400878906,37890.9010925293,692.2452611923218
77,471.2315673828125,9.213971138000488,38362.13265991211,701.4592323303223
78,411.06109619140625,9.845354080200195,38773.193756103516,711.3045864105225
79,324.3372497558594,9.723567008972168,39097.531005859375,721.0281534194946
80,419.7093505859375,9.331804275512695,39517.24035644531,730.3599576950073
81,335.72674560546875,9.235127449035645,39852.96710205078,739.595085144043
82,395.4393310546875,9.02585220336914,40248.40643310547,748.6209373474121
83,449.5697937011719,9.376555442810059,40697.97622680664,757.9974927902222
84,362.09722900390625,9.401668548583984,41060.07345581055,767.3991613388062
85,242.85888671875,9.144011497497559,41302.9323425293,776.5431728363037
86,325.9747619628906,8.986607551574707,41628.90710449219,785.5297803878784
87,327.64093017578125,8.827086448669434,41956.54803466797,794.3568668365479
88,306.4389953613281,9.194120407104492,42262.9870300293,803.5509872436523
89,267.0087890625,9.549697875976562,42529.9958190918,813.1006851196289
90,435.35382080078125,9.98371696472168,42965.34963989258,823.0844020843506
91,554.155029296875,9.280428886413574,43519.50466918945,832.3648309707642
92,265.52911376953125,8.781926155090332,43785.033782958984,841.1467571258545
93,415.8167724609375,9.056523323059082,44200.85055541992,850.2032804489136
94,395.16943359375,9.255936622619629,44596.01998901367,859.4592170715332
95,386.41900634765625,9.001883506774902,44982.43899536133,868.4611005783081
96,346.81036376953125,9.3160982131958,45329.24935913086,877.7771987915039
97,406.92803955078125,9.599114418029785,45736.17739868164,887.3763132095337
98,285.1507263183594,9.469236373901367,46021.328125,896.8455495834351
99,416.331298828125,9.605873107910156,46437.659423828125,906.4514226913452
100,402.0999755859375,9.621005058288574,46839.75939941406,916.0724277496338
101,484.67779541015625,9.37537670135498,47324.43719482422,925.4478044509888
102,406.0377197265625,9.487163543701172,47730.47491455078,934.9349679946899
103,348.09014892578125,9.043700218200684,48078.56506347656,943.9786682128906
104,510.0792236328125,9.46700668334961,48588.644287109375,953.4456748962402
105,450.32318115234375,9.570119857788086,49038.96746826172,963.0157947540283
106,269.7264404296875,9.32468032836914,49308.693908691406,972.3404750823975
107,364.38775634765625,9.18685531616211,49673.08166503906,981.5273303985596
108,339.6983947753906,9.532648086547852,50012.78005981445,991.0599784851074
109,349.5977478027344,9.419157981872559,50362.37780761719,1000.47913646698
110,363.5527648925781,9.673851013183594,50725.930572509766,1010.1529874801636
111,372.04296875,9.224198341369629,51097.973541259766,1019.3771858215332
112,458.42803955078125,9.545958518981934,51556.40158081055,1028.9231443405151
113,339.3834228515625,9.416101455688477,51895.78500366211,1038.3392457962036
114,383.714599609375,9.268963813781738,52279.499603271484,1047.6082096099854
115,329.4239501953125,9.505062103271484,52608.9235534668,1057.1132717132568
116,325.763916015625,9.245325088500977,52934.68746948242,1066.3585968017578
117,325.3377380371094,9.687613487243652,53260.02520751953,1076.0462102890015
118,324.507080078125,9.878398895263672,53584.532287597656,1085.9246091842651
119,258.2567138671875,9.64405345916748,53842.789001464844,1095.5686626434326
120,284.2467041015625,9.441009521484375,54127.035705566406,1105.009672164917
121,413.9573669433594,9.659905433654785,54540.993072509766,1114.6695775985718
122,362.80682373046875,9.555875778198242,54903.799896240234,1124.22545337677
123,382.58209228515625,9.668061256408691,55286.38198852539,1133.8935146331787
124,304.1376647949219,9.537105560302734,55590.51965332031,1143.4306201934814
125,298.73089599609375,9.445518493652344,55889.250549316406,1152.8761386871338
126,338.67156982421875,9.87432861328125,56227.922119140625,1162.750467300415
127,357.7221374511719,9.836177825927734,56585.6442565918,1172.5866451263428
128,357.11883544921875,9.450173377990723,56942.763092041016,1182.0368185043335
129,235.8845672607422,9.360548973083496,57178.64765930176,1191.397367477417
130,243.53616333007812,9.43173599243164,57422.183822631836,1200.8291034698486
131,336.9647216796875,9.583684921264648,57759.14854431152,1210.4127883911133
132,332.6513671875,9.730648040771484,58091.79991149902,1220.1434364318848
133,308.6503601074219,9.268837928771973,58400.450271606445,1229.4122743606567
134,339.0542907714844,9.400240898132324,58739.50456237793,1238.812515258789
135,342.83636474609375,9.513569831848145,59082.34092712402,1248.3260850906372
136,254.34280395507812,9.375247955322266,59336.6837310791,1257.7013330459595
137,486.10205078125,9.383254051208496,59822.78578186035,1267.084587097168
138,270.94915771484375,9.927263259887695,60093.734939575195,1277.0118503570557
139,336.2139892578125,10.23720645904541,60429.94892883301,1287.249056816101
140,412.8913269042969,9.74367904663086,60842.840255737305,1296.992735862732
141,263.9841613769531,9.658096313476562,61106.82441711426,1306.6508321762085
142,333.122802734375,9.240324974060059,61439.94721984863,1315.8911571502686
143,273.27593994140625,9.820015907287598,61713.22315979004,1325.7111730575562
144,284.728759765625,9.876032829284668,61997.951919555664,1335.5872058868408
145,295.602294921875,9.884292602539062,62293.55421447754,1345.4714984893799
146,302.7103576660156,9.93992805480957,62596.264572143555,1355.4114265441895
147,307.611328125,9.688593864440918,62903.875900268555,1365.1000204086304
148,407.5153503417969,9.667373657226562,63311.39125061035,1374.767394065857
149,353.9888610839844,10.043152809143066,63665.380111694336,1384.810546875
150,203.68943786621094,9.483796119689941,63869.06954956055,1394.29434299469
151,206.61480712890625,9.672579765319824,64075.68435668945,1403.9669227600098
152,288.1598815917969,9.669624328613281,64363.84423828125,1413.636547088623
153,463.74578857421875,9.924114227294922,64827.59002685547,1423.560661315918
154,372.5369567871094,9.785330772399902,65200.12698364258,1433.3459920883179
155,353.4365539550781,9.775121688842773,65553.56353759766,1443.1211137771606
156,279.87725830078125,10.0563383102417,65833.44079589844,1453.1774520874023
157,405.48211669921875,9.962529182434082,66238.92291259766,1463.1399812698364
158,289.185546875,9.458966255187988,66528.10845947266,1472.5989475250244
159,426.2031555175781,9.538761138916016,66954.31161499023,1482.1377086639404
160,264.87640380859375,9.600000381469727,67219.18801879883,1491.7377090454102
161,380.798583984375,9.52578067779541,67599.9866027832,1501.2634897232056
162,351.8927001953125,9.805484771728516,67951.87930297852,1511.068974494934
163,181.3023681640625,9.559188842773438,68133.18167114258,1520.6281633377075
164,417.26287841796875,9.943538665771484,68550.44454956055,1530.571702003479
165,285.7347412109375,9.736988067626953,68836.17929077148,1540.308690071106
166,270.1429138183594,9.669182777404785,69106.32220458984,1549.9778728485107
167,305.2604064941406,9.360634803771973,69411.58261108398,1559.3385076522827
168,272.4692077636719,9.88216495513916,69684.05181884766,1569.2206726074219
169,347.0079345703125,9.784663200378418,70031.05975341797,1579.0053358078003
170,216.29783630371094,10.583712577819824,70247.35758972168,1589.5890483856201
171,220.46481323242188,9.781448364257812,70467.8224029541,1599.370496749878
172,254.70819091796875,9.880606651306152,70722.53059387207,1609.251103401184
173,296.35662841796875,9.736474990844727,71018.88722229004,1618.9875783920288
174,260.9073791503906,10.177852630615234,71279.79460144043,1629.165431022644
175,371.5564880371094,9.938976287841797,71651.35108947754,1639.1044073104858
176,425.60943603515625,9.837416648864746,72076.9605255127,1648.9418239593506
177,426.29931640625,10.087190628051758,72503.25984191895,1659.0290145874023
178,245.76226806640625,9.969334602355957,72749.02210998535,1668.9983491897583
179,327.0091552734375,9.861934661865234,73076.03126525879,1678.8602838516235
180,267.32379150390625,9.895955085754395,73343.3550567627,1688.756238937378
181,228.23709106445312,9.78441047668457,73571.59214782715,1698.5406494140625
182,329.9013671875,9.978416442871094,73901.49351501465,1708.5190658569336
183,358.7657470703125,10.215192794799805,74260.25926208496,1718.7342586517334
184,404.07470703125,10.27249526977539,74664.33396911621,1729.0067539215088
185,417.8836669921875,9.599488258361816,75082.2176361084,1738.6062421798706
186,370.0777282714844,10.139257431030273,75452.29536437988,1748.7454996109009
187,356.9749755859375,9.526058197021484,75809.27033996582,1758.2715578079224
188,213.30287170410156,9.843684196472168,76022.57321166992,1768.1152420043945
189,397.093017578125,9.915812492370605,76419.66622924805,1778.0310544967651
190,268.1648254394531,10.175174713134766,76687.8310546875,1788.2062292099
191,319.3980712890625,10.259439468383789,77007.22912597656,1798.4656686782837
192,317.774658203125,10.495893478393555,77325.00378417969,1808.9615621566772
193,298.0627136230469,10.265783309936523,77623.06649780273,1819.2273454666138
194,260.9445495605469,10.049270629882812,77884.01104736328,1829.2766160964966
195,260.5031433105469,9.799806594848633,78144.51419067383,1839.0764226913452
196,343.92034912109375,10.118846893310547,78488.43453979492,1849.1952695846558
197,328.1004638671875,9.932112693786621,78816.53500366211,1859.1273822784424
198,171.50466918945312,9.613494873046875,78988.03967285156,1868.7408771514893
199,291.96649169921875,10.002161026000977,79280.00616455078,1878.7430381774902
200,256.30499267578125,9.773880958557129,79536.31115722656,1888.5169191360474
201,302.8637390136719,9.451621055603027,79839.17489624023,1897.9685401916504
202,198.19662475585938,9.870078086853027,80037.3715209961,1907.8386182785034
203,335.5262451171875,9.919466972351074,80372.89776611328,1917.7580852508545
204,335.8546447753906,10.35450553894043,80708.75241088867,1928.112590789795
205,219.4600830078125,10.14259147644043,80928.21249389648,1938.2551822662354
206,245.60055541992188,10.013941764831543,81173.8130493164,1948.269124031067
207,297.208740234375,10.371203422546387,81471.02178955078,1958.6403274536133
208,415.0307922363281,9.916756629943848,81886.05258178711,1968.5570840835571
209,324.1174621582031,10.15255069732666,82210.17004394531,1978.7096347808838
210,260.3272399902344,9.87490177154541,82470.49728393555,1988.5845365524292
211,410.24664306640625,10.569426536560059,82880.74392700195,1999.1539630889893
212,316.27374267578125,9.66513442993164,83197.01766967773,2008.819097518921
213,362.56280517578125,9.60735034942627,83559.58047485352,2018.4264478683472
214,231.75619506835938,9.759535789489746,83791.33666992188,2028.185983657837
215,264.814697265625,10.14557933807373,84056.1513671875,2038.3315629959106
216,305.2421875,9.998363494873047,84361.3935546875,2048.3299264907837
217,252.48626708984375,9.991105079650879,84613.87982177734,2058.3210315704346
218,335.10186767578125,9.91293716430664,84948.98168945312,2068.233968734741
219,248.7318572998047,10.214224815368652,85197.71354675293,2078.44819355011
220,266.51654052734375,9.944748878479004,85464.23008728027,2088.392942428589
221,280.1279296875,10.062681198120117,85744.35801696777,2098.455623626709
222,259.04998779296875,9.79321575164795,86003.40800476074,2108.248839378357
223,369.7350158691406,10.195792198181152,86373.14302062988,2118.444631576538
224,289.0323181152344,10.082603454589844,86662.17533874512,2128.527235031128
225,255.11221313476562,9.90417766571045,86917.28755187988,2138.4314126968384
226,226.7462158203125,9.982810020446777,87144.0337677002,2148.414222717285
227,340.9560241699219,10.066246032714844,87484.98979187012,2158.48046875
228,257.186279296875,9.83799934387207,87742.17607116699,2168.318468093872
229,236.94277954101562,9.769186019897461,87979.11885070801,2178.0876541137695
230,322.1488952636719,9.768929481506348,88301.26774597168,2187.856583595276
231,309.9192810058594,10.204442024230957,88611.18702697754,2198.061025619507
232,227.62493896484375,9.711249351501465,88838.81196594238,2207.7722749710083
233,336.876708984375,10.196403503417969,89175.68867492676,2217.9686784744263
234,211.22817993164062,9.76202392578125,89386.9168548584,2227.7307024002075
235,241.3000030517578,10.292654991149902,89628.21685791016,2238.0233573913574
236,135.67947387695312,9.557904243469238,89763.89633178711,2247.5812616348267
237,152.20860290527344,9.917973518371582,89916.10493469238,2257.4992351531982
238,294.447509765625,9.23170280456543,90210.55244445801,2266.7309379577637
239,243.36166381835938,9.9032621383667,90453.91410827637,2276.6342000961304
240,273.9321594238281,9.915282249450684,90727.8462677002,2286.549482345581
241,283.04522705078125,9.472976684570312,91010.89149475098,2296.0224590301514
242,235.03579711914062,9.721999168395996,91245.92729187012,2305.7444581985474
243,183.3911590576172,9.834134101867676,91429.31845092773,2315.578592300415
244,149.8215789794922,9.592951774597168,91579.14002990723,2325.171544075012
245,285.1175537109375,10.381953239440918,91864.25758361816,2335.553497314453
246,265.64312744140625,9.300020217895508,92129.90071105957,2344.8535175323486
